id,date,store_nbr,family,sales
3007503,2017-08-19,44,HOME AND KITCHEN I,98.91219781368336
3007504,2017-08-19,44,HOME AND KITCHEN II,108.58468160999871
3007505,2017-08-19,44,HOME APPLIANCES,0.42359237169462943
3007506,2017-08-19,44,HOME CARE,726.5996471172143
3007507,2017-08-19,44,LADIESWEAR,31.974546739590018
3007508,2017-08-19,44,LAWN AND GARDEN,30.945535450616877
3007509,2017-08-19,44,LINGERIE,31.382188854924713
3007510,2017-08-19,44,"LIQUOR,WINE,BEER",428.1794630365564
3007511,2017-08-19,44,MAGAZINES,25.54136858036964
3007512,2017-08-19,44,MEATS,831.9306183771962
3007513,2017-08-19,44,PERSONAL CARE,800.6894097186637
3007514,2017-08-19,44,PET SUPPLIES,42.6559684623298
3007515,2017-08-19,44,PLAYERS AND ELECTRONICS,36.239617987858495
3007516,2017-08-19,44,POULTRY,1202.8793086218911
3007517,2017-08-19,44,PREPARED FOODS,273.8358784026702
3007518,2017-08-19,44,PRODUCE,5879.801159897468
3007519,2017-08-19,44,SCHOOL AND OFFICE SUPPLIES,131.9057998797108
3007520,2017-08-19,44,SEAFOOD,105.77884772921338
3007521,2017-08-19,45,AUTOMOTIVE,14.123844330412915
3007522,2017-08-19,45,BABY CARE,0.0
3007523,2017-08-19,45,BEAUTY,15.32079754599971
3007524,2017-08-19,45,BEVERAGES,8037.1824181808115
3007525,2017-08-19,45,BOOKS,0.0
3007526,2017-08-19,45,BREAD/BAKERY,1261.7596942004814
3007527,2017-08-19,45,CELEBRATION,23.045239299799764
3007528,2017-08-19,45,CLEANING,2052.5065511878915
3007529,2017-08-19,45,DAIRY,1688.5881744359694
3007530,2017-08-19,45,DELI,745.1786690902534
3007531,2017-08-19,45,EGGS,390.1132767352574
3007532,2017-08-19,45,FROZEN FOODS,399.1867795076262
3007533,2017-08-19,45,GROCERY I,13526.483667896911
3007534,2017-08-19,45,GROCERY II,132.8823894937577
3007535,2017-08-19,45,HARDWARE,1.3350717088754815
3007536,2017-08-19,45,HOME AND KITCHEN I,76.0027149499791
3007537,2017-08-19,45,HOME AND KITCHEN II,81.66984867034816
3007538,2017-08-19,45,HOME APPLIANCES,0.6002053007236001
3007539,2017-08-19,45,HOME CARE,692.1101296645769
3007540,2017-08-19,45,LADIESWEAR,27.337258386423603
3007541,2017-08-19,45,LAWN AND GARDEN,48.6635947929894
3007542,2017-08-19,45,LINGERIE,8.30600730901012
3007543,2017-08-19,45,"LIQUOR,WINE,BEER",331.67791676892
3007544,2017-08-19,45,MAGAZINES,21.327032051607134
3007545,2017-08-19,45,MEATS,1001.485198555241
3007546,2017-08-19,45,PERSONAL CARE,875.8541617037686
3007547,2017-08-19,45,PET SUPPLIES,25.800554601375364
3007548,2017-08-19,45,PLAYERS AND ELECTRONICS,27.275082912072374
3007549,2017-08-19,45,POULTRY,1180.3432258015296
3007550,2017-08-19,45,PREPARED FOODS,265.3747386576805
3007551,2017-08-19,45,PRODUCE,4533.452873071863
3007552,2017-08-19,45,SCHOOL AND OFFICE SUPPLIES,201.80167061028035
3007553,2017-08-19,45,SEAFOOD,101.44924177798421
3007554,2017-08-19,46,AUTOMOTIVE,12.939757170207718
3007555,2017-08-19,46,BABY CARE,0.0
3007556,2017-08-19,46,BEAUTY,21.97571652846873
3007557,2017-08-19,46,BEVERAGES,6092.494396478088
3007558,2017-08-19,46,BOOKS,0.47259063144500546
3007559,2017-08-19,46,BREAD/BAKERY,948.2889928535446
3007560,2017-08-19,46,CELEBRATION,13.59785379757936
3007561,2017-08-19,46,CLEANING,2173.2432740823265
3007562,2017-08-19,46,DAIRY,1377.1086778688675
3007563,2017-08-19,46,DELI,882.771159238209
3007564,2017-08-19,46,EGGS,175.90782755892997
3007565,2017-08-19,46,FROZEN FOODS,228.25401477893698
3007566,2017-08-19,46,GROCERY I,8798.97997591986
3007567,2017-08-19,46,GROCERY II,45.17417346201792
3007568,2017-08-19,46,HARDWARE,2.054559357818574
3007569,2017-08-19,46,HOME AND KITCHEN I,46.36932263713055
3007570,2017-08-19,46,HOME AND KITCHEN II,34.89492163557708
3007571,2017-08-19,46,HOME APPLIANCES,0.520556625324585
3007572,2017-08-19,46,HOME CARE,678.443988487959
3007573,2017-08-19,46,LADIESWEAR,43.7159312909799
3007574,2017-08-19,46,LAWN AND GARDEN,29.842376758119276
3007575,2017-08-19,46,LINGERIE,13.25520638121259
3007576,2017-08-19,46,"LIQUOR,WINE,BEER",189.23577008731704
3007577,2017-08-19,46,MAGAZINES,10.535552704377157
3007578,2017-08-19,46,MEATS,979.0613588573511
3007579,2017-08-19,46,PERSONAL CARE,978.1089754877437
3007580,2017-08-19,46,PET SUPPLIES,29.306060142257653
3007581,2017-08-19,46,PLAYERS AND ELECTRONICS,56.81027712098025
3007582,2017-08-19,46,POULTRY,911.42865400676
3007583,2017-08-19,46,PREPARED FOODS,152.4772395451429
3007584,2017-08-19,46,PRODUCE,3032.5748611131958
3007585,2017-08-19,46,SCHOOL AND OFFICE SUPPLIES,176.20989035886933
3007586,2017-08-19,46,SEAFOOD,55.39175876408021
3007587,2017-08-19,47,AUTOMOTIVE,13.916301115639069
3007588,2017-08-19,47,BABY CARE,0.0
3007589,2017-08-19,47,BEAUTY,24.914284810823045
3007590,2017-08-19,47,BEVERAGES,7776.9162261846395
3007591,2017-08-19,47,BOOKS,0.0
3007592,2017-08-19,47,BREAD/BAKERY,1003.2316023666233
3007593,2017-08-19,47,CELEBRATION,23.839807875778618
3007594,2017-08-19,47,CLEANING,2028.0433085141726
3007595,2017-08-19,47,DAIRY,1704.1556357403363
3007596,2017-08-19,47,DELI,654.5582957579454
3007597,2017-08-19,47,EGGS,358.486221522968
3007598,2017-08-19,47,FROZEN FOODS,294.3218212491536
3007599,2017-08-19,47,GROCERY I,8330.500542039568
3007600,2017-08-19,47,GROCERY II,47.194944925873244
3007601,2017-08-19,47,HARDWARE,1.099551384003247
3007602,2017-08-19,47,HOME AND KITCHEN I,69.58639212499736
3007603,2017-08-19,47,HOME AND KITCHEN II,73.20878867011224
3007604,2017-08-19,47,HOME APPLIANCES,0.806998296570832
3007605,2017-08-19,47,HOME CARE,637.0387391747381
3007606,2017-08-19,47,LADIESWEAR,30.441467150972777
3007607,2017-08-19,47,LAWN AND GARDEN,33.854544514784784
3007608,2017-08-19,47,LINGERIE,12.931946392497109
3007609,2017-08-19,47,"LIQUOR,WINE,BEER",326.98360672358035
3007610,2017-08-19,47,MAGAZINES,14.65700330402524
3007611,2017-08-19,47,MEATS,871.0737470578243
3007612,2017-08-19,47,PERSONAL CARE,862.1122255841491
3007613,2017-08-19,47,PET SUPPLIES,26.818992789776043
3007614,2017-08-19,47,PLAYERS AND ELECTRONICS,27.37869291130324
3007615,2017-08-19,47,POULTRY,1014.3156294557729
3007616,2017-08-19,47,PREPARED FOODS,236.11777710190918
3007617,2017-08-19,47,PRODUCE,4475.710766773143
3007618,2017-08-19,47,SCHOOL AND OFFICE SUPPLIES,195.31764964884243
3007619,2017-08-19,47,SEAFOOD,74.70589930171285
3007620,2017-08-19,48,AUTOMOTIVE,10.051423228797809
3007621,2017-08-19,48,BABY CARE,0.0
3007622,2017-08-19,48,BEAUTY,24.407778532675316
3007623,2017-08-19,48,BEVERAGES,5004.344244357168
3007624,2017-08-19,48,BOOKS,0.0
3007625,2017-08-19,48,BREAD/BAKERY,835.4694414829428
3007626,2017-08-19,48,CELEBRATION,17.116151017638558
3007627,2017-08-19,48,CLEANING,1952.6466963564442
3007628,2017-08-19,48,DAIRY,1306.0631593060548
3007629,2017-08-19,48,DELI,701.9053474011289
3007630,2017-08-19,48,EGGS,144.9635993672609
3007631,2017-08-19,48,FROZEN FOODS,162.05059347863653
3007632,2017-08-19,48,GROCERY I,7853.8766692188
3007633,2017-08-19,48,GROCERY II,40.04839844763693
3007634,2017-08-19,48,HARDWARE,0.4404423806960304
3007635,2017-08-19,48,HOME AND KITCHEN I,28.739647454869573
3007636,2017-08-19,48,HOME AND KITCHEN II,39.91075386732993
3007637,2017-08-19,48,HOME APPLIANCES,0.45301873457512004
3007638,2017-08-19,48,HOME CARE,643.1623201813313
3007639,2017-08-19,48,LADIESWEAR,36.1181823147477
3007640,2017-08-19,48,LAWN AND GARDEN,11.788559026398037
3007641,2017-08-19,48,LINGERIE,9.778403317230268
3007642,2017-08-19,48,"LIQUOR,WINE,BEER",178.4502385955374
3007643,2017-08-19,48,MAGAZINES,5.0969096448927225
3007644,2017-08-19,48,MEATS,854.2608217785622
3007645,2017-08-19,48,PERSONAL CARE,908.6620509379061
3007646,2017-08-19,48,PET SUPPLIES,18.813358158415703
3007647,2017-08-19,48,PLAYERS AND ELECTRONICS,26.39466861387781
3007648,2017-08-19,48,POULTRY,941.2458025136754
3007649,2017-08-19,48,PREPARED FOODS,99.60686057530155
3007650,2017-08-19,48,PRODUCE,2133.593095375146
3007651,2017-08-19,48,SCHOOL AND OFFICE SUPPLIES,198.2483057328834
3007652,2017-08-19,48,SEAFOOD,29.646431170105924
3007653,2017-08-19,49,AUTOMOTIVE,6.848488653338776
3007654,2017-08-19,49,BABY CARE,0.0
3007655,2017-08-19,49,BEAUTY,10.201336417691184
3007656,2017-08-19,49,BEVERAGES,5548.693425718931
3007657,2017-08-19,49,BOOKS,0.0
3007658,2017-08-19,49,BREAD/BAKERY,886.9001722209913
3007659,2017-08-19,49,CELEBRATION,19.514718950626488
3007660,2017-08-19,49,CLEANING,1494.7138342087499
3007661,2017-08-19,49,DAIRY,1687.6742640772381
3007662,2017-08-19,49,DELI,451.7156590429052
3007663,2017-08-19,49,EGGS,396.8850073887861
3007664,2017-08-19,49,FROZEN FOODS,282.97387276352066
3007665,2017-08-19,49,GROCERY I,7318.130387441952
3007666,2017-08-19,49,GROCERY II,62.92131552856265
3007667,2017-08-19,49,HARDWARE,1.2130457637128407
3007668,2017-08-19,49,HOME AND KITCHEN I,46.06992163147332
3007669,2017-08-19,49,HOME AND KITCHEN II,39.48418145728558
3007670,2017-08-19,49,HOME APPLIANCES,0.5630413538616901
3007671,2017-08-19,49,HOME CARE,514.2494436210003
3007672,2017-08-19,49,LADIESWEAR,15.486043314548592
3007673,2017-08-19,49,LAWN AND GARDEN,40.92819210691526
3007674,2017-08-19,49,LINGERIE,16.33867414472828
3007675,2017-08-19,49,"LIQUOR,WINE,BEER",382.6806581857423
3007676,2017-08-19,49,MAGAZINES,15.511158228478848
3007677,2017-08-19,49,MEATS,728.9560074739868
3007678,2017-08-19,49,PERSONAL CARE,625.4571141915906
3007679,2017-08-19,49,PET SUPPLIES,18.432606934472105
3007680,2017-08-19,49,PLAYERS AND ELECTRONICS,31.30092100980547
3007681,2017-08-19,49,POULTRY,854.9516930089477
3007682,2017-08-19,49,PREPARED FOODS,223.15358846707804
3007683,2017-08-19,49,PRODUCE,5044.256660185024
3007684,2017-08-19,49,SCHOOL AND OFFICE SUPPLIES,95.90898530981379
3007685,2017-08-19,49,SEAFOOD,75.54054727422333
3007686,2017-08-19,5,AUTOMOTIVE,5.190153947856836
3007687,2017-08-19,5,BABY CARE,0.5047360550738764
3007688,2017-08-19,5,BEAUTY,8.876514219524996
3007689,2017-08-19,5,BEVERAGES,1615.4705495873231
3007690,2017-08-19,5,BOOKS,-0.0
3007691,2017-08-19,5,BREAD/BAKERY,327.5064464244993
3007692,2017-08-19,5,CELEBRATION,25.95226102687628
3007693,2017-08-19,5,CLEANING,889.6608372346221
3007694,2017-08-19,5,DAIRY,523.111394975668
3007695,2017-08-19,5,DELI,216.53746631079454
3007696,2017-08-19,5,EGGS,89.15551201101826
3007697,2017-08-19,5,FROZEN FOODS,83.25609192649449
3007698,2017-08-19,5,GROCERY I,2994.664352412699
3007699,2017-08-19,5,GROCERY II,23.44323974238874
3007700,2017-08-19,5,HARDWARE,1.1333423014641237
3007701,2017-08-19,5,HOME AND KITCHEN I,29.90830831727646
3007702,2017-08-19,5,HOME AND KITCHEN II,24.64781966751536
3007703,2017-08-19,5,HOME APPLIANCES,0.24782880763362464
3007704,2017-08-19,5,HOME CARE,200.8037187604963
3007705,2017-08-19,5,LADIESWEAR,10.18669487180561
3007706,2017-08-19,5,LAWN AND GARDEN,9.445630530706184
3007707,2017-08-19,5,LINGERIE,9.551244619500665
3007708,2017-08-19,5,"LIQUOR,WINE,BEER",110.74875955350608
3007709,2017-08-19,5,MAGAZINES,7.110203993358239
3007710,2017-08-19,5,MEATS,254.11120998174485
3007711,2017-08-19,5,PERSONAL CARE,238.5598357737537
3007712,2017-08-19,5,PET SUPPLIES,1.996164354676297
3007713,2017-08-19,5,PLAYERS AND ELECTRONICS,5.496606498962737
3007714,2017-08-19,5,POULTRY,250.69058350058773
3007715,2017-08-19,5,PREPARED FOODS,51.93691247203023
3007716,2017-08-19,5,PRODUCE,1518.0430532512614
3007717,2017-08-19,5,SCHOOL AND OFFICE SUPPLIES,1.4442101660681073
3007718,2017-08-19,5,SEAFOOD,9.150992382026983
3007719,2017-08-19,50,AUTOMOTIVE,8.317396383427788
3007720,2017-08-19,50,BABY CARE,0.0
3007721,2017-08-19,50,BEAUTY,15.670646746933869
3007722,2017-08-19,50,BEVERAGES,3806.8477317383004
3007723,2017-08-19,50,BOOKS,0.0
3007724,2017-08-19,50,BREAD/BAKERY,543.8270262083803
3007725,2017-08-19,50,CELEBRATION,29.190753307535225
3007726,2017-08-19,50,CLEANING,1529.4275350730475
3007727,2017-08-19,50,DAIRY,1057.277408450491
3007728,2017-08-19,50,DELI,491.7378126666981
3007729,2017-08-19,50,EGGS,116.19549243405035
3007730,2017-08-19,50,FROZEN FOODS,135.86914646997914
3007731,2017-08-19,50,GROCERY I,5473.971743339542
3007732,2017-08-19,50,GROCERY II,75.34832478168936
3007733,2017-08-19,50,HARDWARE,1.1177769692293404
3007734,2017-08-19,50,HOME AND KITCHEN I,45.12414881023088
3007735,2017-08-19,50,HOME AND KITCHEN II,54.372260203306865
3007736,2017-08-19,50,HOME APPLIANCES,0.4113664151057102
3007737,2017-08-19,50,HOME CARE,435.2147514369619
3007738,2017-08-19,50,LADIESWEAR,17.08176768611038
3007739,2017-08-19,50,LAWN AND GARDEN,14.188115906063587
3007740,2017-08-19,50,LINGERIE,4.471685167779289
3007741,2017-08-19,50,"LIQUOR,WINE,BEER",209.46533041033635
3007742,2017-08-19,50,MAGAZINES,11.513488011567826
3007743,2017-08-19,50,MEATS,542.902638410814
3007744,2017-08-19,50,PERSONAL CARE,649.8348101704591
3007745,2017-08-19,50,PET SUPPLIES,12.637380223025897
3007746,2017-08-19,50,PLAYERS AND ELECTRONICS,27.784954670475138
3007747,2017-08-19,50,POULTRY,384.78082016933513
3007748,2017-08-19,50,PREPARED FOODS,80.39313243645871
3007749,2017-08-19,50,PRODUCE,2028.723138662871
3007750,2017-08-19,50,SCHOOL AND OFFICE SUPPLIES,176.05633644082073
3007751,2017-08-19,50,SEAFOOD,17.041130139992976
3007752,2017-08-19,51,AUTOMOTIVE,7.219986349987002
3007753,2017-08-19,51,BABY CARE,0.0
3007754,2017-08-19,51,BEAUTY,5.955281751623733
3007755,2017-08-19,51,BEVERAGES,3111.471373858464
3007756,2017-08-19,51,BOOKS,0.0
3007757,2017-08-19,51,BREAD/BAKERY,627.0848572010776
3007758,2017-08-19,51,CELEBRATION,7.985625512294588
3007759,2017-08-19,51,CLEANING,1066.0358971057587
3007760,2017-08-19,51,DAIRY,1433.5086192853112
3007761,2017-08-19,51,DELI,261.7472128110147
3007762,2017-08-19,51,EGGS,233.5651492860836
3007763,2017-08-19,51,FROZEN FOODS,232.09702070156575
3007764,2017-08-19,51,GROCERY I,3889.9021100495265
3007765,2017-08-19,51,GROCERY II,41.69125500503346
3007766,2017-08-19,51,HARDWARE,1.2819910224748252
3007767,2017-08-19,51,HOME AND KITCHEN I,26.506770331124503
3007768,2017-08-19,51,HOME AND KITCHEN II,50.68150995457167
3007769,2017-08-19,51,HOME APPLIANCES,0.3981807344256032
3007770,2017-08-19,51,HOME CARE,378.19997166567913
3007771,2017-08-19,51,LADIESWEAR,1.3014228041691545
3007772,2017-08-19,51,LAWN AND GARDEN,51.03334441642763
3007773,2017-08-19,51,LINGERIE,5.046762570805333
3007774,2017-08-19,51,"LIQUOR,WINE,BEER",243.0364857764681
3007775,2017-08-19,51,MAGAZINES,8.537052948166965
3007776,2017-08-19,51,MEATS,554.3577745881336
3007777,2017-08-19,51,PERSONAL CARE,406.50928535966
3007778,2017-08-19,51,PET SUPPLIES,17.698051991940343
3007779,2017-08-19,51,PLAYERS AND ELECTRONICS,9.823272865738316
3007780,2017-08-19,51,POULTRY,872.8982802136501
3007781,2017-08-19,51,PREPARED FOODS,119.20337630983445
3007782,2017-08-19,51,PRODUCE,4057.8826166303456
3007783,2017-08-19,51,SCHOOL AND OFFICE SUPPLIES,3.151331879960037
3007784,2017-08-19,51,SEAFOOD,51.91423441854339
3007785,2017-08-19,52,AUTOMOTIVE,9.07339866016729
3007786,2017-08-19,52,BABY CARE,0.0
3007787,2017-08-19,52,BEAUTY,11.351161331448987
3007788,2017-08-19,52,BEVERAGES,3108.6470226686
3007789,2017-08-19,52,BOOKS,0.0
3007790,2017-08-19,52,BREAD/BAKERY,599.8147177090297
3007791,2017-08-19,52,CELEBRATION,11.18741666856314
3007792,2017-08-19,52,CLEANING,1175.4645744561876
3007793,2017-08-19,52,DAIRY,877.9629588778763
3007794,2017-08-19,52,DELI,336.9514224176712
3007795,2017-08-19,52,EGGS,162.35427210052632
3007796,2017-08-19,52,FROZEN FOODS,321.2945623156593
3007797,2017-08-19,52,GROCERY I,4207.08502276432
3007798,2017-08-19,52,GROCERY II,36.91878368069849
3007799,2017-08-19,52,HARDWARE,2.051937405918126
3007800,2017-08-19,52,HOME AND KITCHEN I,60.64158959537139
3007801,2017-08-19,52,HOME AND KITCHEN II,43.891879183031485
3007802,2017-08-19,52,HOME APPLIANCES,0.49662168425754954
3007803,2017-08-19,52,HOME CARE,346.06362414083236
3007804,2017-08-19,52,LADIESWEAR,9.001249286076245
3007805,2017-08-19,52,LAWN AND GARDEN,75.97983969794743
3007806,2017-08-19,52,LINGERIE,8.816337455586973
3007807,2017-08-19,52,"LIQUOR,WINE,BEER",333.721298284851
3007808,2017-08-19,52,MAGAZINES,11.430025126319297
3007809,2017-08-19,52,MEATS,449.8875924701996
3007810,2017-08-19,52,PERSONAL CARE,401.79221402724835
3007811,2017-08-19,52,PET SUPPLIES,13.978175011041165
3007812,2017-08-19,52,PLAYERS AND ELECTRONICS,28.790618684259837
3007813,2017-08-19,52,POULTRY,359.3992315284681
3007814,2017-08-19,52,PREPARED FOODS,99.51162988980917
3007815,2017-08-19,52,PRODUCE,2982.9939647294827
3007816,2017-08-19,52,SCHOOL AND OFFICE SUPPLIES,4.521232947094168
3007817,2017-08-19,52,SEAFOOD,8.805202723248657
3007818,2017-08-19,53,AUTOMOTIVE,8.3046330227752
3007819,2017-08-19,53,BABY CARE,0.0
3007820,2017-08-19,53,BEAUTY,4.042824510074012
3007821,2017-08-19,53,BEVERAGES,2060.2667755939347
3007822,2017-08-19,53,BOOKS,0.0
3007823,2017-08-19,53,BREAD/BAKERY,552.7282964602214
3007824,2017-08-19,53,CELEBRATION,6.4990019131703045
3007825,2017-08-19,53,CLEANING,1050.5374368300024
3007826,2017-08-19,53,DAIRY,584.6349903300528
3007827,2017-08-19,53,DELI,266.0899370911886
3007828,2017-08-19,53,EGGS,105.36905092113894
3007829,2017-08-19,53,FROZEN FOODS,142.63071947430694
3007830,2017-08-19,53,GROCERY I,2940.545797509943
3007831,2017-08-19,53,GROCERY II,12.210477874791703
3007832,2017-08-19,53,HARDWARE,0.8759240335566063
3007833,2017-08-19,53,HOME AND KITCHEN I,29.985314400231303
3007834,2017-08-19,53,HOME AND KITCHEN II,24.813012235977876
3007835,2017-08-19,53,HOME APPLIANCES,0.1837438341950167
3007836,2017-08-19,53,HOME CARE,227.61688191564176
3007837,2017-08-19,53,LADIESWEAR,5.547513481323292
3007838,2017-08-19,53,LAWN AND GARDEN,13.13318506618114
3007839,2017-08-19,53,LINGERIE,6.846365539079588
3007840,2017-08-19,53,"LIQUOR,WINE,BEER",203.93295066046468
3007841,2017-08-19,53,MAGAZINES,2.7417725302615823
3007842,2017-08-19,53,MEATS,321.8398147564263
3007843,2017-08-19,53,PERSONAL CARE,230.95251915385433
3007844,2017-08-19,53,PET SUPPLIES,4.181408090792139
3007845,2017-08-19,53,PLAYERS AND ELECTRONICS,4.545212100053272
3007846,2017-08-19,53,POULTRY,243.4746440908414
3007847,2017-08-19,53,PREPARED FOODS,62.64963376399443
3007848,2017-08-19,53,PRODUCE,1985.2121358378556
3007849,2017-08-19,53,SCHOOL AND OFFICE SUPPLIES,1.67490430288641
3007850,2017-08-19,53,SEAFOOD,2.9176303080432846
3007851,2017-08-19,54,AUTOMOTIVE,7.60739238721221
3007852,2017-08-19,54,BABY CARE,0.0
3007853,2017-08-19,54,BEAUTY,1.2603141307776777
3007854,2017-08-19,54,BEVERAGES,2985.892038925222
3007855,2017-08-19,54,BOOKS,0.0
3007856,2017-08-19,54,BREAD/BAKERY,214.19872843366375
3007857,2017-08-19,54,CELEBRATION,3.496291010595745
3007858,2017-08-19,54,CLEANING,1068.0849447043722
3007859,2017-08-19,54,DAIRY,262.3217026822785
3007860,2017-08-19,54,DELI,235.1391420003764
3007861,2017-08-19,54,EGGS,57.61807365153756
3007862,2017-08-19,54,FROZEN FOODS,43.920985226769965
3007863,2017-08-19,54,GROCERY I,3838.6841050445278
3007864,2017-08-19,54,GROCERY II,6.2026685216408515
3007865,2017-08-19,54,HARDWARE,0.6578558858102594
3007866,2017-08-19,54,HOME AND KITCHEN I,20.264424288049227
3007867,2017-08-19,54,HOME AND KITCHEN II,8.59367644218789
3007868,2017-08-19,54,HOME APPLIANCES,0.2552519804090783
3007869,2017-08-19,54,HOME CARE,253.27833919154125
3007870,2017-08-19,54,LADIESWEAR,0.0
3007871,2017-08-19,54,LAWN AND GARDEN,0.0
3007872,2017-08-19,54,LINGERIE,3.6112007834587656
3007873,2017-08-19,54,"LIQUOR,WINE,BEER",31.993760682220895
3007874,2017-08-19,54,MAGAZINES,1.0469918364579942
3007875,2017-08-19,54,MEATS,50.68965130282039
3007876,2017-08-19,54,PERSONAL CARE,196.33991524370907
3007877,2017-08-19,54,PET SUPPLIES,0.021601453810620987
3007878,2017-08-19,54,PLAYERS AND ELECTRONICS,1.6865592825321927
3007879,2017-08-19,54,POULTRY,60.80756531050947
3007880,2017-08-19,54,PREPARED FOODS,72.38315130339669
3007881,2017-08-19,54,PRODUCE,679.2102581820933
3007882,2017-08-19,54,SCHOOL AND OFFICE SUPPLIES,0.0
3007883,2017-08-19,54,SEAFOOD,2.991353980621819
3007884,2017-08-19,6,AUTOMOTIVE,5.0872572678562795
3007885,2017-08-19,6,BABY CARE,0.0
3007886,2017-08-19,6,BEAUTY,6.259821064449503
3007887,2017-08-19,6,BEVERAGES,3452.456408122836
3007888,2017-08-19,6,BOOKS,0.0
3007889,2017-08-19,6,BREAD/BAKERY,526.4636271107405
3007890,2017-08-19,6,CELEBRATION,12.056709749043376
3007891,2017-08-19,6,CLEANING,1037.519432887672
3007892,2017-08-19,6,DAIRY,868.4208759115863
3007893,2017-08-19,6,DELI,402.38332121837715
3007894,2017-08-19,6,EGGS,201.51999454454705
3007895,2017-08-19,6,FROZEN FOODS,178.4165813738911
3007896,2017-08-19,6,GROCERY I,4690.056789332456
3007897,2017-08-19,6,GROCERY II,33.9143288973724
3007898,2017-08-19,6,HARDWARE,0.7820269463544829
3007899,2017-08-19,6,HOME AND KITCHEN I,32.709136853754615
3007900,2017-08-19,6,HOME AND KITCHEN II,37.92493431988183
3007901,2017-08-19,6,HOME APPLIANCES,0.0
3007902,2017-08-19,6,HOME CARE,334.64785562541664
3007903,2017-08-19,6,LADIESWEAR,23.416389936608827
3007904,2017-08-19,6,LAWN AND GARDEN,20.66106241563257
3007905,2017-08-19,6,LINGERIE,11.553429365704632
3007906,2017-08-19,6,"LIQUOR,WINE,BEER",148.75554101745806
3007907,2017-08-19,6,MAGAZINES,6.57295023881545
3007908,2017-08-19,6,MEATS,418.08356193648007
3007909,2017-08-19,6,PERSONAL CARE,355.9156318183794
3007910,2017-08-19,6,PET SUPPLIES,9.416020636932226
3007911,2017-08-19,6,PLAYERS AND ELECTRONICS,13.026115756237251
3007912,2017-08-19,6,POULTRY,613.7399382230457
3007913,2017-08-19,6,PREPARED FOODS,118.51449804399833
3007914,2017-08-19,6,PRODUCE,2264.1797499580816
3007915,2017-08-19,6,SCHOOL AND OFFICE SUPPLIES,0.0
3007916,2017-08-19,6,SEAFOOD,44.030575959396764
3007917,2017-08-19,7,AUTOMOTIVE,4.026445393565641
3007918,2017-08-19,7,BABY CARE,0.0
3007919,2017-08-19,7,BEAUTY,5.007623857715471
3007920,2017-08-19,7,BEVERAGES,3390.0018858313133
3007921,2017-08-19,7,BOOKS,0.4631581959566822
3007922,2017-08-19,7,BREAD/BAKERY,533.1888093788633
3007923,2017-08-19,7,CELEBRATION,15.265176726144528
3007924,2017-08-19,7,CLEANING,887.3013582335827
3007925,2017-08-19,7,DAIRY,931.6668150384339
3007926,2017-08-19,7,DELI,162.60294143380005
3007927,2017-08-19,7,EGGS,240.79991813032316
3007928,2017-08-19,7,FROZEN FOODS,208.83374248313575
3007929,2017-08-19,7,GROCERY I,3782.786349498727
3007930,2017-08-19,7,GROCERY II,38.15327871085114
3007931,2017-08-19,7,HARDWARE,2.0092275254113323
3007932,2017-08-19,7,HOME AND KITCHEN I,28.653754204802315
3007933,2017-08-19,7,HOME AND KITCHEN II,25.865255958297713
3007934,2017-08-19,7,HOME APPLIANCES,0.6162588925367989
3007935,2017-08-19,7,HOME CARE,236.38245043423578
3007936,2017-08-19,7,LADIESWEAR,16.253086895032
3007937,2017-08-19,7,LAWN AND GARDEN,51.46224126568978
3007938,2017-08-19,7,LINGERIE,6.462951593799973
3007939,2017-08-19,7,"LIQUOR,WINE,BEER",281.6752182487273
3007940,2017-08-19,7,MAGAZINES,11.333680198003231
3007941,2017-08-19,7,MEATS,472.135082467013
3007942,2017-08-19,7,PERSONAL CARE,230.48133884811864
3007943,2017-08-19,7,PET SUPPLIES,5.954135081215453
3007944,2017-08-19,7,PLAYERS AND ELECTRONICS,16.539295707724147
3007945,2017-08-19,7,POULTRY,546.3009670389205
3007946,2017-08-19,7,PREPARED FOODS,138.4399287267172
3007947,2017-08-19,7,PRODUCE,4263.284116879792
3007948,2017-08-19,7,SCHOOL AND OFFICE SUPPLIES,0.9595275748181304
3007949,2017-08-19,7,SEAFOOD,38.974582370902006
3007950,2017-08-19,8,AUTOMOTIVE,4.050678187762827
3007951,2017-08-19,8,BABY CARE,0.5071357727963481
3007952,2017-08-19,8,BEAUTY,14.421737525787638
3007953,2017-08-19,8,BEVERAGES,4883.252032615865
3007954,2017-08-19,8,BOOKS,0.0
3007955,2017-08-19,8,BREAD/BAKERY,734.8642266453933
3007956,2017-08-19,8,CELEBRATION,18.936351987276282
3007957,2017-08-19,8,CLEANING,1179.7260434846141
3007958,2017-08-19,8,DAIRY,1264.761077718005
3007959,2017-08-19,8,DELI,287.81872303643013
3007960,2017-08-19,8,EGGS,316.20000257882793
3007961,2017-08-19,8,FROZEN FOODS,196.84681380119108
3007962,2017-08-19,8,GROCERY I,4782.583543753054
3007963,2017-08-19,8,GROCERY II,41.20396195183115
3007964,2017-08-19,8,HARDWARE,2.0005772150626564
3007965,2017-08-19,8,HOME AND KITCHEN I,45.2945193562991
3007966,2017-08-19,8,HOME AND KITCHEN II,51.44123845644735
3007967,2017-08-19,8,HOME APPLIANCES,0.0
3007968,2017-08-19,8,HOME CARE,429.27625916606877
